image_path,original_class,focusdrive_class,class_name,image_name
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_32490.jpg,c5,1,Distracted,img_32490.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_12160.jpg,c4,1,Distracted,img_12160.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_89850.jpg,c0,0,Attentive,img_89850.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_71867.jpg,c4,1,Distracted,img_71867.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_6396.jpg,c0,0,Attentive,img_6396.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_95746.jpg,c9,1,Distracted,img_95746.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_41262.jpg,c1,1,Distracted,img_41262.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_53014.jpg,c2,1,Distracted,img_53014.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_22086.jpg,c1,1,Distracted,img_22086.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_63349.jpg,c0,0,Attentive,img_63349.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_6007.jpg,c4,1,Distracted,img_6007.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_72215.jpg,c3,1,Distracted,img_72215.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_69055.jpg,c5,1,Distracted,img_69055.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_85727.jpg,c0,0,Attentive,img_85727.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_20905.jpg,c5,1,Distracted,img_20905.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_65621.jpg,c0,0,Attentive,img_65621.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_27627.jpg,c2,1,Distracted,img_27627.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_33156.jpg,c1,1,Distracted,img_33156.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_99119.jpg,c1,1,Distracted,img_99119.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_24179.jpg,c9,1,Distracted,img_24179.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_55399.jpg,c5,1,Distracted,img_55399.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_94325.jpg,c0,0,Attentive,img_94325.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_9410.jpg,c5,1,Distracted,img_9410.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_39523.jpg,c3,1,Distracted,img_39523.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_44130.jpg,c4,1,Distracted,img_44130.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_4453.jpg,c6,1,Distracted,img_4453.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_23041.jpg,c1,1,Distracted,img_23041.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_20298.jpg,c9,1,Distracted,img_20298.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_42055.jpg,c9,1,Distracted,img_42055.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_65941.jpg,c3,1,Distracted,img_65941.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_18409.jpg,c0,0,Attentive,img_18409.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_21435.jpg,c6,1,Distracted,img_21435.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_72516.jpg,c9,1,Distracted,img_72516.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_87911.jpg,c4,1,Distracted,img_87911.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_84879.jpg,c6,1,Distracted,img_84879.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c7/img_4904.jpg,c7,1,Distracted,img_4904.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_101175.jpg,c0,0,Attentive,img_101175.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_25277.jpg,c5,1,Distracted,img_25277.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_253.jpg,c2,1,Distracted,img_253.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_99406.jpg,c3,1,Distracted,img_99406.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_23578.jpg,c0,0,Attentive,img_23578.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_84792.jpg,c3,1,Distracted,img_84792.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_89021.jpg,c0,0,Attentive,img_89021.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_62283.jpg,c1,1,Distracted,img_62283.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c8/img_7590.jpg,c8,1,Distracted,img_7590.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_967.jpg,c4,1,Distracted,img_967.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_9610.jpg,c1,1,Distracted,img_9610.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_28711.jpg,c6,1,Distracted,img_28711.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_61493.jpg,c0,0,Attentive,img_61493.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_23787.jpg,c6,1,Distracted,img_23787.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_20268.jpg,c1,1,Distracted,img_20268.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_79103.jpg,c1,1,Distracted,img_79103.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_337.jpg,c9,1,Distracted,img_337.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_36108.jpg,c2,1,Distracted,img_36108.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_29375.jpg,c4,1,Distracted,img_29375.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_37597.jpg,c1,1,Distracted,img_37597.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_34032.jpg,c0,0,Attentive,img_34032.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_94146.jpg,c1,1,Distracted,img_94146.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c8/img_57135.jpg,c8,1,Distracted,img_57135.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_73384.jpg,c4,1,Distracted,img_73384.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_72729.jpg,c6,1,Distracted,img_72729.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_86151.jpg,c5,1,Distracted,img_86151.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_53871.jpg,c3,1,Distracted,img_53871.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_82112.jpg,c5,1,Distracted,img_82112.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_17122.jpg,c6,1,Distracted,img_17122.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_74494.jpg,c2,1,Distracted,img_74494.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_10119.jpg,c1,1,Distracted,img_10119.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_59482.jpg,c1,1,Distracted,img_59482.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c7/img_66195.jpg,c7,1,Distracted,img_66195.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_87927.jpg,c9,1,Distracted,img_87927.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c7/img_96845.jpg,c7,1,Distracted,img_96845.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_49729.jpg,c2,1,Distracted,img_49729.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_49107.jpg,c4,1,Distracted,img_49107.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_63996.jpg,c2,1,Distracted,img_63996.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_47332.jpg,c0,0,Attentive,img_47332.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c7/img_87942.jpg,c7,1,Distracted,img_87942.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_79960.jpg,c2,1,Distracted,img_79960.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_95397.jpg,c4,1,Distracted,img_95397.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c7/img_69967.jpg,c7,1,Distracted,img_69967.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_23891.jpg,c2,1,Distracted,img_23891.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_74482.jpg,c9,1,Distracted,img_74482.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_2618.jpg,c1,1,Distracted,img_2618.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_55712.jpg,c6,1,Distracted,img_55712.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_50781.jpg,c4,1,Distracted,img_50781.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_34522.jpg,c2,1,Distracted,img_34522.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_16087.jpg,c4,1,Distracted,img_16087.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_14305.jpg,c2,1,Distracted,img_14305.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_61436.jpg,c4,1,Distracted,img_61436.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_41628.jpg,c0,0,Attentive,img_41628.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_47902.jpg,c4,1,Distracted,img_47902.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_52919.jpg,c2,1,Distracted,img_52919.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_7804.jpg,c0,0,Attentive,img_7804.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_87588.jpg,c5,1,Distracted,img_87588.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_97525.jpg,c0,0,Attentive,img_97525.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_14822.jpg,c3,1,Distracted,img_14822.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_4069.jpg,c3,1,Distracted,img_4069.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_5726.jpg,c4,1,Distracted,img_5726.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_80571.jpg,c5,1,Distracted,img_80571.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_31684.jpg,c4,1,Distracted,img_31684.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_14700.jpg,c3,1,Distracted,img_14700.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c7/img_63172.jpg,c7,1,Distracted,img_63172.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_31422.jpg,c2,1,Distracted,img_31422.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c7/img_99747.jpg,c7,1,Distracted,img_99747.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_72916.jpg,c6,1,Distracted,img_72916.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_71387.jpg,c0,0,Attentive,img_71387.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_81021.jpg,c1,1,Distracted,img_81021.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_95285.jpg,c0,0,Attentive,img_95285.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_14575.jpg,c5,1,Distracted,img_14575.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_90006.jpg,c6,1,Distracted,img_90006.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c7/img_75819.jpg,c7,1,Distracted,img_75819.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_56139.jpg,c1,1,Distracted,img_56139.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_55918.jpg,c2,1,Distracted,img_55918.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_91638.jpg,c1,1,Distracted,img_91638.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_6821.jpg,c6,1,Distracted,img_6821.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_29578.jpg,c9,1,Distracted,img_29578.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c7/img_96584.jpg,c7,1,Distracted,img_96584.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_90717.jpg,c6,1,Distracted,img_90717.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c8/img_15244.jpg,c8,1,Distracted,img_15244.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_15587.jpg,c6,1,Distracted,img_15587.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c8/img_11932.jpg,c8,1,Distracted,img_11932.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_34607.jpg,c6,1,Distracted,img_34607.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_20494.jpg,c4,1,Distracted,img_20494.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_99144.jpg,c5,1,Distracted,img_99144.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_59580.jpg,c6,1,Distracted,img_59580.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c7/img_67523.jpg,c7,1,Distracted,img_67523.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_66068.jpg,c4,1,Distracted,img_66068.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_23445.jpg,c2,1,Distracted,img_23445.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_43655.jpg,c5,1,Distracted,img_43655.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_74961.jpg,c2,1,Distracted,img_74961.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_2695.jpg,c0,0,Attentive,img_2695.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_1317.jpg,c3,1,Distracted,img_1317.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_63599.jpg,c6,1,Distracted,img_63599.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_20655.jpg,c4,1,Distracted,img_20655.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_68837.jpg,c4,1,Distracted,img_68837.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_38958.jpg,c1,1,Distracted,img_38958.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_7012.jpg,c2,1,Distracted,img_7012.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_5653.jpg,c5,1,Distracted,img_5653.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_63526.jpg,c2,1,Distracted,img_63526.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_32892.jpg,c3,1,Distracted,img_32892.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_11197.jpg,c5,1,Distracted,img_11197.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_58279.jpg,c3,1,Distracted,img_58279.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c8/img_9128.jpg,c8,1,Distracted,img_9128.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_3205.jpg,c1,1,Distracted,img_3205.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_3590.jpg,c1,1,Distracted,img_3590.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_28199.jpg,c9,1,Distracted,img_28199.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_33009.jpg,c0,0,Attentive,img_33009.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_17546.jpg,c4,1,Distracted,img_17546.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_18314.jpg,c0,0,Attentive,img_18314.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_76025.jpg,c4,1,Distracted,img_76025.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_78847.jpg,c6,1,Distracted,img_78847.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c8/img_39929.jpg,c8,1,Distracted,img_39929.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_74805.jpg,c9,1,Distracted,img_74805.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_72479.jpg,c3,1,Distracted,img_72479.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_76001.jpg,c3,1,Distracted,img_76001.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_95593.jpg,c3,1,Distracted,img_95593.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_102144.jpg,c6,1,Distracted,img_102144.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c7/img_54386.jpg,c7,1,Distracted,img_54386.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_493.jpg,c9,1,Distracted,img_493.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_4482.jpg,c3,1,Distracted,img_4482.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_57833.jpg,c9,1,Distracted,img_57833.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_82016.jpg,c5,1,Distracted,img_82016.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_61731.jpg,c2,1,Distracted,img_61731.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_41669.jpg,c6,1,Distracted,img_41669.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_43443.jpg,c5,1,Distracted,img_43443.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_95561.jpg,c1,1,Distracted,img_95561.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_3281.jpg,c9,1,Distracted,img_3281.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_50806.jpg,c9,1,Distracted,img_50806.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_55971.jpg,c9,1,Distracted,img_55971.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c7/img_72681.jpg,c7,1,Distracted,img_72681.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_32654.jpg,c1,1,Distracted,img_32654.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_17250.jpg,c2,1,Distracted,img_17250.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_37676.jpg,c0,0,Attentive,img_37676.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_67217.jpg,c0,0,Attentive,img_67217.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_63143.jpg,c9,1,Distracted,img_63143.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c8/img_98501.jpg,c8,1,Distracted,img_98501.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_75207.jpg,c2,1,Distracted,img_75207.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_42043.jpg,c0,0,Attentive,img_42043.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_75181.jpg,c1,1,Distracted,img_75181.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_79463.jpg,c9,1,Distracted,img_79463.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c8/img_1973.jpg,c8,1,Distracted,img_1973.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_100872.jpg,c3,1,Distracted,img_100872.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_97128.jpg,c4,1,Distracted,img_97128.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c8/img_95504.jpg,c8,1,Distracted,img_95504.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_14974.jpg,c9,1,Distracted,img_14974.jpg
